39.675491,-75.751724,5
39.675972,-75.751716,5
39.676656,-75.752249,5
39.676656,-75.752249,5
39.676477,-75.752481,5
39.676650,-75.752766,5
39.675318,-75.752805,5
39.675133,-75.752983,5
39.674954,-75.753478,10
39.677950,-75.753528,0
